arch,dataset,decay_per_cell,frac_affected_final__thresholded,frac_affected_step1__thresholded,frac_curve,global_share_final,global_share_mean,has_global,knockout_ratio,lightcone_leak_final,lightcone_leak_step1,memory_ratio,modality,n_cells,n_params,nrmse_global_off,nrmse_global_on,nrmse_intact,nrmse_wiped,ordered,radius_curve,radius_step1__thresholded,scale,seed,steps_to_cover__thresholded
A7_recurrent,cml_timewindow,0.34044018477608595,0.46875,0.046875,0.0469;0.0781;0.1094;0.1406;0.1719;0.2031;0.2344;0.2500;0.2500;0.2812;0.2812;0.2812;0.3125;0.3281;0.3281;0.3438;0.3594;0.3750;0.3750;0.3906;0.4062;0.4062;0.4062;0.4219;0.4219;0.4219;0.4375;0.4375;0.4688;0.4688;0.4688;0.4688,0.0,0.0,False,1.0,0.0,0.0,1.682109007071493,chaos,64,13038,0.3395101258971886,0.3395101258971886,0.3401187243303968,0.5721167696698266,True,1;2;3;4;5;6;7;8;8;9;9;9;10;11;11;12;12;13;13;13;14;14;14;15;15;15;15;15;16;16;16;16,1.0,2.6146,2,nan
A8_spectral,cml_timewindow,0.3188918149412222,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0502819354461116,0.04779584863965887,True,1.0176583166796835,0.0,0.02571377990046149,0.5587572366197877,chaos,64,13835,0.4299427016408434,0.4224823740876197,1.17379108318175,0.655864262007582,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.8036,1,1
A5_transformer,lorenz_state,nan,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.5028009171915362,1.5473097056899132,True,5.166664746864078,0.0,0.0,1.0282172495020483,chaos,3,14479,3.6337707993205344,0.7033107386203182,0.699635122049661,0.7193769008489324,False,1;1;1;1;1;1,1.0,0.9875,0,1
A5_transformer,lorenz_state,nan,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.5927161058268422,0.6649539881575888,True,2.567273952879055,0.0,0.0,1.1900794555104248,chaos,3,14479,1.8745552344754435,0.7301734325521567,0.7435501319195351,0.8848837361395049,False,1;1;1;1;1;1,1.0,0.9875,2,1
A6_graph,lorenz_state,nan,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,0.0,0.0,0.8898842364418553,chaos,3,13108,0.9050924259882155,0.9050924259882155,1.0519806485702097,0.9361409962045087,False,1;1;1;1;1;1,1.0,1.0375,1,1
A7_recurrent,lorenz_state,nan,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,0.0,0.0,1.518802300949794,chaos,3,13038,0.7471045749860017,0.7471045749860017,0.755671748906418,1.1477159910018226,False,1;1;1;1;1;1,1.0,2.6146,0,1
A7_recurrent,lorenz_state,nan,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,0.0,0.0,1.0099051098553034,chaos,3,13038,0.7567981995858066,0.7567981995858066,0.7574127352345689,0.764914991582873,False,1;1;1;1;1;1,1.0,2.6146,2,1
A8_spectral,lorenz_state,nan,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.08157563812304872,0.06190334319591707,True,1.0056033446998858,0.0,0.0,1.0678145792185576,chaos,3,12766,0.9249120203362211,0.9197582975544434,1.0079750543337045,1.0763304585061475,False,1;1;1;1;1;1,1.0,1.375,1,1
A5_transformer,eca_rule110,0.14574763802757149,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.5297184409037112,0.4558503448336072,True,1.000157154311684,0.0,0.08319886407437807,1.0075747422217853,ca,64,14479,0.9112991850139143,0.9111559929210099,0.9011452566620896,0.9079711996856894,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.9875,0,1
A5_transformer,eca_rule110,0.34948751884098983,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.2707435012307044,0.31435099922410126,True,1.0077471811713279,0.0,0.02308213264346889,0.9990426499461713,ca,64,14479,0.9497445507852702,0.9424432720132843,0.9530980072947256,0.952185558866138,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.9875,2,1
A6_graph,eca_rule110,0.7367686072973681,0.25,0.046875,0.0469;0.0781;0.1094;0.1406;0.1719;0.1875;0.2031;0.2031;0.2031;0.2031;0.2031;0.2031;0.2031;0.2031;0.2188;0.2344;0.2344;0.2344;0.2344;0.2344;0.2344;0.2344;0.2344;0.2344;0.2344;0.2344;0.2344;0.2344;0.2344;0.2344;0.2344;0.2500,0.0,0.0,False,1.0,0.0,0.0,1.002023616874388,ca,64,13108,0.9702034575912624,0.9702034575912624,0.9685551584039731,0.9705151429662948,True,1;2;3;4;5;6;6;6;6;6;6;6;6;6;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;8,1.0,1.0375,1,nan
A7_recurrent,eca_rule110,0.4473702647893803,0.390625,0.046875,0.0469;0.0781;0.1094;0.1406;0.1719;0.2031;0.2188;0.2500;0.2500;0.2812;0.2812;0.2812;0.3125;0.3125;0.3281;0.3281;0.3281;0.3281;0.3438;0.3594;0.3594;0.3594;0.3594;0.3594;0.3594;0.3594;0.3594;0.3594;0.3594;0.3594;0.3750;0.3906,0.0,0.0,False,1.0,0.0,0.0,1.001232355558079,ca,64,13038,0.9566401212793021,0.9566401212793021,0.956621237232988,0.9578001347316686,True,1;2;3;4;5;6;7;8;8;9;9;9;10;10;10;10;10;10;11;11;11;11;11;11;11;11;11;11;11;11;12;12,1.0,2.6146,0,nan
A7_recurrent,eca_rule110,0.21806533197624342,0.515625,0.046875,0.0469;0.0781;0.1094;0.1406;0.1719;0.2031;0.2344;0.2656;0.2812;0.3125;0.3125;0.3438;0.3438;0.3750;0.3750;0.3906;0.4062;0.4219;0.4219;0.4375;0.4531;0.4531;0.4531;0.4531;0.4688;0.4844;0.4844;0.4844;0.4844;0.4844;0.5000;0.5156,0.0,0.0,False,1.0,0.0,0.0,0.9958336165781037,ca,64,13038,0.9493295315957577,0.9493295315957577,0.9493661547063337,0.9454107312980558,True,1;2;3;4;5;6;7;8;9;10;10;11;11;12;12;13;13;14;14;14;15;15;15;15;15;16;16;16;16;16;17;17,1.0,2.6146,2,nan
A8_spectral,eca_rule110,0.20460281643471673,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.029943698552030055,0.03485547691701259,True,1.0181504949839795,0.0,0.014347053555772912,0.4703935335582745,ca,64,13835,0.9748593541454668,0.9574806071874532,2.0228408260438995,0.9515312439887288,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.8036,1,1
A5_transformer,digits_8x8,0.3292635338066837,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.0090199428155082,0.9356831928983165,True,1.3025250271276398,0.0,0.06071781853013691,1.2263079824819525,image,64,13039,0.6776593234840854,0.5202658754116045,0.5826341950881846,0.714488964303588,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.9766,0,1
A5_transformer,digits_8x8,0.35612923817089925,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.9868254801114681,0.7312171981728349,True,1.1044415349671086,0.0,0.043964306768751654,1.0251141159601826,image,64,13039,0.5520344457320255,0.4998312977684832,0.6302972687102748,0.646126627406051,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.9766,2,1
A6_graph,digits_8x8,0.8255443421466316,1.0,0.078125,0.0781;0.2031;0.3906;0.6094;0.7969;0.9219;0.9844;0.9844;0.9844;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,0.0,0.0,1.0254001793221759,image,64,13108,0.5363051878087214,0.5363051878087214,0.5685918326320317,0.58303416714201,True,1;2;3;4;4;4;4;4;4;4;4;4;4;4;4;4,1.0,1.0375,1,10
A7_recurrent,digits_8x8,0.22148439624153818,1.0,0.140625,0.1406;0.3906;0.7656;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,0.0,0.0,0.5754943193507231,image,64,13020,0.549224693893177,0.549224693893177,1.3400793884820446,0.7712080755504076,True,1;2;3;4;4;4;4;4;4;4;4;4;4;4;4;4,1.0,2.2396,0,4
A7_recurrent,digits_8x8,0.19858304638579982,1.0,0.140625,0.1406;0.3906;0.7656;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,0.0,0.0,0.8296477386352014,image,64,13020,0.5767077983081836,0.5767077983081836,0.8341563075537707,0.6920558942302754,True,1;2;3;4;4;4;4;4;4;4;4;4;4;4;4;4,1.0,2.2396,2,4
A8_spectral,digits_8x8,0.22965356934823392,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.1532424657712444,0.1627700869064045,True,1.0122061012713746,0.0,0.07798319491546053,1.0236478234837818,image,64,13016,0.6035801496593015,0.5963016315562402,0.6180664512169428,0.6326823775565685,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.6563,1,1
A5_transformer,natural_patches_16x16,0.4990454055394111,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.9034977531519021,0.953947417807482,True,1.6403031096988516,0.0,0.04400619457703581,1.0681016834006467,image,256,13039,0.41623185432660553,0.25375301178513454,0.3017534899638805,0.32230341060244094,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.9766,0,1
